code,speaker,gender,stim,rep,sent,metre_ID,stim_metre,tot_syls,ana_syls,tot_feet,cur_foot,foot_syls,wrd_end_syl,acc_phon,phr_phon,init_phon,fin_phon,v_text,phr_end_t,ana_end_t,foot_strt_t,foot_end_t,stress_end_t,wrd_fin_syl_strt_t,wrd_end_t,v_onset_t,v_offset_t,strt_t,end_t,l_t,h_t,l_syl_strt_t,l_syl_end_t,h_syl_strt_t,h_syl_end_t,v_sylNormT,l_sylNormT,h_sylNormT,v_syl,l_syl,h_syl,v_syl_ratio,l_syl_ratio,h_syl_ratio,s_f0,e_f0,v_onset_f0,l_f0,h_f0,slope_st,intercept_st,mean_st,med_st,location
M9_A0321_2,M9,M,A0321,2,VAL'S is inVALid,032,A0321_032,5,0,2,2,2,2,L*H,% H* L*H %,%,%,V2,1000,0,576,1000,797,797,1000,647,746,98,864,686,836,576,797,797,1000,655,696,853,4,4,5,0.32,0.50,0.19,87.41,86.08,82.34,82.34,82.34,31.397,51.623,83.88,83.66,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A0321_3,M9,M,A0321,3,VAL'S is inVALid,032,A0321_032,5,0,2,1,3,1,H*,% H* L*H %,%,%,V1,960,0,0,550,338,-0.3,338,85,243,72,826,92,195,0,338,0,338,85,92,195,1,1,1,0.25,0.27,0.58,87.63,85.83,87.67,82.32,82.32,14.597,83.628,88.52,88.55,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A0321_3,M9,M,A0321,3,VAL'S is inVALid,032,A0321_032,5,0,2,2,2,2,L*H,% H* L*H %,%,%,V2,960,0,550,960,761,761,960,615,719,72,826,660,804,550,761,761,960,652,702,858,4,4,5,0.31,0.52,0.22,87.63,85.83,82.32,82.32,82.32,34.353,52.195,83.88,83.81,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A0321_4,M9,M,A0321,4,VAL'S is inVALid,032,A0321_032,5,0,2,1,3,1,H*,% H* L*H %,%,%,V1,1052,0,0,592,355,-0.4,355,111,218,98,879,108,204,0,355,0,355,106,103,194,1,1,1,0.31,0.30,0.57,88.81,86.33,89.05,81.88,81.88,5.452,87.08,89.52,89.63,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A0321_4,M9,M,A0321,4,VAL'S is inVALid,032,A0321_032,5,0,2,2,2,2,L*H,% H* L*H %,%,%,V2,1052,0,592,1052,832,832,1052,652,767,98,879,695,855,592,832,832,1052,638,680,835,4,4,5,0.25,0.43,0.10,88.81,86.33,81.88,81.88,81.88,35.787,45.513,83.69,83.24,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A0321_5,M9,M,A0321,5,VAL'S is inVALid,032,A0321_032,5,0,2,1,3,1,H*,% H* L*H %,%,%,V1,998,0,0,570,334,-0.4,334,67,196,43,855,72,178,0,334,0,334,68,73,180,1,1,1,0.20,0.22,0.53,84.06,85.33,85.91,81.91,81.91,35.368,79.441,88.59,88.91,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A0321_5,M9,M,A0321,5,VAL'S is inVALid,032,A0321_032,5,0,2,2,2,2,L*H,% H* L*H %,%,%,V2,998,0,570,998,793,793,998,634,738,43,855,654,818,570,793,793,998,647,668,839,4,4,5,0.29,0.38,0.12,84.06,85.33,81.91,81.91,81.91,33.586,54.034,83.33,83.05,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_1,M9,M,A1111,1,They KNOW VAL,111,A1111_111,3,1,2,1,1,1,H*,% H* L*H %,%,%,V1,674,120,120,272,272,120,272,168,270,3,574,124,196,120,272,120,272,166,112,200,2,2,2,0.32,0.03,0.50,88.89,84.68,89.08,83.04,83.04,36.76,71.913,88.72,88.76,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_1,M9,M,A1111,1,They KNOW VAL,111,A1111_111,3,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,674,120,272,674,674,272,674,350,546,3,574,412,535,272,674,272,674,372,435,561,3,3,3,0.19,0.35,0.65,88.89,84.68,83.04,83.04,83.04,39.867,52.79,83.57,83.52,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_2,M9,M,A1111,2,They KNOW VAL,111,A1111_111,3,1,2,1,1,1,H*,% H* L*H %,%,%,V1,655,129,129,280,280,129,280,166,274,0,605,158,208,129,280,129,280,153,143,204,2,2,2,0.25,0.19,0.52,88.80,85.60,88.37,82.74,82.74,28.612,75.789,88.76,88.81,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_2,M9,M,A1111,2,They KNOW VAL,111,A1111_111,3,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,655,129,280,655,655,280,655,368,573,0,605,419,568,280,655,280,655,389,445,607,3,3,3,0.23,0.37,0.77,88.80,85.60,82.74,82.74,82.74,33.286,58.248,83.81,83.73,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_3,M9,M,A1111,3,They KNOW VAL,111,A1111_111,3,1,2,1,1,1,H*,%L H* L*H %,%L,%,V1,596,97,97,239,239,97,239,134,231,0,546,24,172,120,271,97,239,155,143,205,2,2,2,0.26,0.19,0.53,84.33,84.83,87.59,83.80,83.80,30.231,74.953,86.56,86.35,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_3,M9,M,A1111,3,They KNOW VAL,111,A1111_111,3,1,2,2,1,1,L*H,%L H* L*H %,%L,%,V2,596,97,239,596,596,239,596,331,512,0,546,382,494,239,596,239,596,398,457,585,3,3,3,0.26,0.40,0.71,84.33,84.83,83.80,83.80,83.80,43.304,53.45,84.61,84.53,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_5,M9,M,A1111,5,They KNOW VAL,111,A1111_111,3,1,2,1,1,1,H*,% H* L*H %,%,%,V1,610,71,71,227,227,71,227,121,220,9,539,99,164,71,227,71,227,167,140,218,2,2,2,0.32,0.18,0.60,88.01,83.73,86.75,82.79,82.79,33.908,72.278,87.21,87.29,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_5,M9,M,A1111,5,They KNOW VAL,111,A1111_111,3,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,610,71,227,610,610,227,610,308,500,9,539,360,482,227,610,227,610,379,435,565,3,3,3,0.21,0.35,0.67,88.01,83.73,82.79,82.79,82.79,29.763,61.603,83.29,83.53,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_6,M9,M,A1111,6,They KNOW VAL,111,A1111_111,3,1,2,1,1,1,H*,% H* L*H %,%,%,V1,671,97,97,268,268,97,268,155,268,31,613,115,194,97,268,97,268,170,127,213,2,2,2,0.34,0.11,0.57,86.73,83.76,87.48,83.35,83.35,56.62,66.484,87.18,87.33,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1111_6,M9,M,A1111,6,They KNOW VAL,111,A1111_111,3,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,671,97,268,671,671,268,671,352,564,31,613,404,546,268,671,268,671,378,431,575,3,3,3,0.21,0.34,0.69,86.73,83.76,83.35,83.35,83.35,22.97,67.816,83.68,83.92,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_1,M9,M,A1211,1,He LIVES with VAL,121,A1211_121,4,1,2,1,2,1,H*,% H* L*H %,%,%,V1,702,64,64,351,264,64,264,123,191,26,664,82,134,64,264,64,264,163,114,176,2,2,2,0.30,0.09,0.35,87.98,85.01,91.21,82.66,82.66,47.825,69.091,90.34,90.41,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_1,M9,M,A1211,1,He LIVES with VAL,121,A1211_121,4,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,702,64,351,702,702,351,702,430,613,26,664,442,592,351,702,351,702,539,551,710,4,4,4,0.23,0.26,0.69,87.98,85.01,82.66,82.66,82.66,39.294,50.93,84.67,84.34,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_2,M9,M,A1211,2,He LIVES with VAL,121,A1211_121,4,1,2,1,2,1,H*,% H* L*H %,%,%,V1,697,60,60,374,275,60,275,119,205,7,676,85,133,60,275,60,275,158,121,173,2,2,2,0.27,0.12,0.34,87.61,86.30,90.24,82.59,82.59,37.764,81.34,89.89,89.94,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_2,M9,M,A1211,2,He LIVES with VAL,121,A1211_121,4,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,697,60,374,697,697,374,697,446,621,7,676,471,619,374,697,374,697,538,567,737,4,4,4,0.22,0.30,0.76,87.61,86.30,82.59,82.59,82.59,38.457,58.99,84.24,83.85,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_3,M9,M,A1211,3,He LIVES with VAL,121,A1211_121,4,1,2,1,2,1,H*,% H* L*H %,%,%,V1,725,77,77,385,286,77,286,140,213,29,688,112,152,77,286,77,286,164,133,178,2,2,2,0.30,0.17,0.36,88.01,87.17,90.44,82.24,82.24,26.55,82.447,90.21,90.27,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_3,M9,M,A1211,3,He LIVES with VAL,121,A1211_121,4,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,725,77,385,725,725,385,725,459,631,29,688,487,631,385,725,385,725,536,567,724,4,4,4,0.22,0.30,0.72,88.01,87.17,82.24,82.24,82.24,51.941,47.209,84.45,84.09,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_5,M9,M,A1211,5,He LIVES with VAL,121,A1211_121,4,1,2,1,2,1,H*,% H* L*H %,%,%,V1,711,53,53,380,259,53,259,105,187,15,677,74,119,53,259,53,259,153,117,169,2,2,2,0.25,0.10,0.32,87.56,84.46,89.32,81.81,81.81,36.476,80.989,88.94,89.01,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_5,M9,M,A1211,5,He LIVES with VAL,121,A1211_121,4,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,711,53,380,711,711,380,711,450,639,15,677,475,625,380,711,380,711,534,562,730,4,4,4,0.21,0.29,0.74,87.56,84.46,81.81,81.81,81.81,33.954,60.74,83.64,83.59,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_6,M9,M,A1211,6,He LIVES with VAL,121,A1211_121,4,1,2,1,2,1,H*,% H* L*H %,%,%,V1,708,86,86,385,282,86,282,137,208,14,672,92,152,86,282,86,282,155,100,173,2,2,2,0.26,0.03,0.34,85.51,86.19,89.98,83.04,83.04,36.081,81.371,89.29,89.33,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1211_6,M9,M,A1211,6,He LIVES with VAL,121,A1211_121,4,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,708,86,385,708,708,385,708,461,634,14,672,489,637,385,708,385,708,543,575,745,4,4,4,0.24,0.32,0.78,85.51,86.19,83.04,83.04,83.04,32.912,62.559,84.28,83.83,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1231_6,M9,M,A1231,6,i LIVE with VALerie,123,A1231_123,6,1,2,1,2,1,!H*,%H !H* L*H %,%H,%,V1,798,89,89,353,267,89,267,154,203,47,702,138,163,89,267,89,267,154,136,163,2,2,2,0.37,0.28,0.42,90.84,85.86,89.86,84.66,84.66,-4.234,92.473,89.87,89.87,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1231_6,M9,M,A1231,6,i LIVE with VALerie,123,A1231_123,6,1,2,2,3,3,L*H,%H !H* L*H %,%H,%,V2,798,89,353,798,553,574,798,435,532,47,702,478,643,353,553,574,798,490,540,739,4,4,6,0.41,0.63,0.31,90.84,85.86,84.66,84.66,84.66,33.28,51.99,86.09,85.26,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_1,M9,M,A1241,1,They NEED eVALuating,124,A1241_124,7,1,2,1,2,1,H*,% H* L*H %,%,%,V1,827,53,53,274,208,53,208,103,189,14,751,75,162,53,208,53,208,130,99,195,2,2,2,0.32,0.14,0.70,86.63,86.47,88.33,84.69,84.69,41.536,78.15,88.93,89.10,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_1,M9,M,A1241,1,They NEED eVALuating,124,A1241_124,7,1,2,2,4,4,L*H,% H* L*H %,%,%,V2,827,53,274,827,489,687,827,343,457,14,751,407,699,274,489,687,827,377,447,777,4,4,7,0.32,0.62,0.09,86.63,86.47,84.69,84.69,84.69,20.624,73.018,87.35,87.77,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_2,M9,M,A1241,2,They NEED eVALuating,124,A1241_124,7,1,2,1,2,1,H*,% H* L*H L%,%,L%,V1,792,34,34,245,191,34,191,72,157,14,778,44,147,34,191,34,191,116,86,197,2,2,2,0.24,0.06,0.72,84.60,83.91,85.47,83.52,83.52,28.701,78.079,86.14,86.15,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_2,M9,M,A1241,2,They NEED eVALuating,124,A1241_124,7,1,2,2,4,4,L*H,% H* L*H L%,%,L%,V2,792,34,245,792,468,656,792,314,425,14,778,380,670,245,468,656,792,375,444,779,4,4,7,0.31,0.61,0.10,84.60,83.91,83.52,83.52,83.52,13.413,76.074,85.56,85.83,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_3,M9,M,A1241,3,They NEED eVALuating,124,A1241_124,7,1,2,1,2,1,H*,% H* L*H %,%,%,V1,754,68,68,266,223,68,223,113,181,32,734,39,166,200,357,68,223,124,86,182,2,2,2,0.29,0.06,0.63,85.86,84.03,87.46,83.28,83.28,26.674,83.907,87.15,87.12,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_3,M9,M,A1241,3,They NEED eVALuating,124,A1241_124,7,1,2,2,4,4,L*H,% H* L*H %,%,%,V2,754,68,266,754,458,636,754,327,420,32,734,341,652,266,458,636,754,377,394,784,4,4,7,0.32,0.39,0.14,85.86,84.03,83.28,83.28,83.28,21.926,75.257,86.55,86.48,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_4,M9,M,A1241,4,They NEED eVALuating,124,A1241_124,7,1,2,1,2,1,H*,% H* L*H %,%,%,V1,825,68,68,275,219,68,219,114,193,11,806,63,156,190,347,68,219,127,86,174,2,2,2,0.30,0.06,0.58,86.47,84.83,87.53,83.28,83.28,30.962,82.999,87.28,87.36,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_4,M9,M,A1241,4,They NEED eVALuating,124,A1241_124,7,1,2,2,4,4,L*H,% H* L*H %,%,%,V2,825,68,275,825,487,679,825,349,450,11,806,399,693,275,487,679,825,384,439,778,4,4,7,0.35,0.58,0.10,86.47,84.83,83.28,83.28,83.28,18.079,75.282,85.65,85.78,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_5,M9,M,A1241,5,They NEED eVALuating,124,A1241_124,7,1,2,1,2,1,H*,% H* L*H %,%,%,V1,802,65,65,271,223,65,223,134,197,41,784,55,164,-94,63,65,223,149,86,182,2,2,2,0.44,0.06,0.63,85.04,84.08,87.71,84.00,84.00,28.85,74.733,86.91,87.06,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1241_5,M9,M,A1241,5,They NEED eVALuating,124,A1241_124,7,1,2,2,4,4,L*H,% H* L*H %,%,%,V2,802,65,271,802,499,676,802,342,464,41,784,411,686,271,499,676,802,375,446,776,4,4,7,0.31,0.61,0.08,85.04,84.08,84.00,84.00,84.00,19.156,69.53,86.05,86.35,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_2,M9,M,A1422,2,The VALLey's by the RIVer,142,A1422_142,7,1,2,1,4,2,H*,% H* L*H %,%,%,V1,946,56,56,610,263,263,344,116,209,0,894,35,195,77,234,56,263,129,76,217,2,2,2,0.29,0.06,0.67,84.20,82.78,86.49,82.53,82.53,30.695,78.279,86.11,86.42,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_2,M9,M,A1422,2,The VALLey's by the RIVer,142,A1422_142,7,1,2,2,2,2,L*H,% H* L*H %,%,%,\V2V2,946,56,610,946,770,770,946,687,726,0,894,696,811,610,770,770,946,792,803,932,6,6,7,0.48,0.54,0.23,84.20,82.78,82.53,82.53,82.53,37.737,50.502,84.28,84.29,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_3,M9,M,A1422,3,The VALLey's by the RIVer,142,A1422_142,7,1,2,1,4,2,H*,% H* L*H %,%,%,V1,961,74,74,634,276,276,373,147,239,34,903,69,179,117,274,74,276,145,76,182,2,2,2,0.36,0.06,0.52,83.64,83.34,86.49,82.44,82.44,39.44,76.45,85.29,85.48,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_3,M9,M,A1422,3,The VALLey's by the RIVer,142,A1422_142,7,1,2,2,2,2,L*H,% H* L*H %,%,%,V2,961,74,634,961,799,799,961,698,733,34,903,720,817,634,799,799,961,774,800,912,6,6,7,0.39,0.52,0.11,83.64,83.34,82.44,82.44,82.44,43.221,46.434,84.01,84.05,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_4,M9,M,A1422,4,The VALLey's by the RIVer,142,A1422_142,7,1,2,1,4,2,H*,% H* L*H L%,%,L%,V1,879,63,63,518,226,226,335,129,195,22,794,56,165,-207,-50,63,226,155,76,207,2,2,2,0.40,0.06,0.63,84.70,82.51,87.68,83.88,83.88,44.668,62.722,86.74,86.87,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_4,M9,M,A1422,4,The VALLey's by the RIVer,142,A1422_142,7,1,2,2,2,2,L*H,% H* L*H L%,%,L%,V2,879,63,518,879,692,692,879,584,617,22,794,603,719,518,692,692,879,772,794,918,6,6,7,0.38,0.49,0.14,84.70,82.51,83.88,83.88,83.88,47.984,33.807,85.79,85.57,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_5,M9,M,A1422,5,The VALLey's by the RIVer,142,A1422_142,7,1,2,1,4,2,H*,%L H* L*H %,%L,%,V1,891,69,69,573,258,258,377,140,208,41,823,62,178,139,296,69,258,149,76,195,2,2,2,0.38,0.06,0.58,84.70,84.07,88.83,82.98,82.98,50.733,77.471,87.75,87.94,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_5,M9,M,A1422,5,The VALLey's by the RIVer,142,A1422_142,7,1,2,2,2,2,L*H,%L H* L*H %,%L,%,V2,891,69,573,891,738,738,891,640,680,41,823,648,769,573,738,738,891,778,787,927,6,6,7,0.41,0.45,0.20,84.70,84.07,82.98,82.98,82.98,43.003,50.976,84.95,84.83,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_6,M9,M,A1422,6,The VALLey's by the RIVer,142,A1422_142,7,1,2,1,4,2,H*,% H* L*H %,%,%,V1,902,60,60,582,247,247,335,122,198,43,871,85,163,60,247,60,247,138,92,189,2,2,2,0.33,0.13,0.55,85.24,83.88,87.76,81.74,81.74,35.779,80.443,87.66,87.75,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A1422_6,M9,M,A1422,6,The VALLey's by the RIVer,142,A1422_142,7,1,2,2,2,2,L*H,% H* L*H %,%,%,V2,902,60,582,902,775,775,902,645,701,43,871,670,777,582,775,775,902,762,787,897,6,6,7,0.33,0.46,0.02,85.24,83.88,81.74,81.74,81.74,51.909,42.221,84.00,83.89,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A2422_1,M9,M,A2422,1,There's a VALLey with a RIVer,242,A2422_242,8,2,2,1,4,2,>H*,% >H* L*H %,%,%,V1,1042,186,186,681,399,399,478,264,355,35,978,268,413,186,399,399,478,293,297,465,3,3,4,0.37,0.38,0.18,85.76,82.42,85.96,83.36,83.36,15.674,78.734,87.87,88.18,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A2422_1,M9,M,A2422,1,There's a VALLey with a RIVer,242,A2422_242,8,2,2,2,2,2,L*H,% >H* L*H %,%,%,V2,1042,186,681,1042,861,861,1042,768,797,35,978,774,879,681,861,861,1042,879,885,1001,7,7,8,0.48,0.52,0.10,85.76,82.42,83.36,83.36,83.36,35.781,46.688,84.81,84.79,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A2422_2,M9,M,A2422,2,There's a VALLey with a RIVer,242,A2422_242,8,2,2,1,4,2,L*H,% L*H L*H R %,%,%,V1,1015,181,181,684,404,404,488,252,333,43,956,268,417,181,404,404,488,281,299,463,3,3,4,0.32,0.39,0.15,85.22,84.04,84.42,84.45,84.45,20.152,73.207,85.67,85.62,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A2422_2,M9,M,A2422,2,There's a VALLey with a RIVer,242,A2422_242,8,2,2,2,2,2,L*H,% L*H L*H R %,%,%,V2,1015,181,684,1015,870,870,1015,762,799,43,956,798,896,684,870,870,1015,865,905,1014,7,7,8,0.42,0.61,0.18,85.22,84.04,84.45,84.45,84.45,39.323,41.199,85.53,85.40,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A2422_3,M9,M,A2422,3,There's a VALLey with a RIVer,242,A2422_242,8,2,2,1,4,2,>H*,%L >H* L*H L%,%L,L%,V1,1043,205,205,715,434,434,514,289,377,58,973,347,446,205,434,434,514,293,355,462,3,3,4,0.37,0.62,0.15,84.50,83.36,84.90,84.30,84.30,10.333,79.509,86.16,86.20,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A2422_3,M9,M,A2422,3,There's a VALLey with a RIVer,242,A2422_242,8,2,2,2,2,2,L*H,%L >H* L*H L%,%L,L%,V2,1043,205,715,1043,878,878,1043,773,820,58,973,791,893,715,878,878,1043,852,875,1000,7,7,8,0.36,0.47,0.09,84.50,83.36,84.30,84.30,84.30,33.543,49.131,85.68,85.73,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
M9_A2422_4,M9,M,A2422,4,There's a VALLey with a RIVer,242,A2422_242,8,2,2,1,4,2,>H*,% >H* L*H L%,%,L%,V1,1006,203,203,679,413,413,490,268,367,34,944,310,433,203,413,413,490,279,328,473,3,3,4,0.31,0.51,0.26,86.33,81.77,86.00,84.07,84.07,34.123,69.961,87.49,87.23,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M9/alignment and H_Placement/
