code,speaker,gender,stim,rep,sent,metre_ID,stim_metre,ana_text,nuc_pre_text,ana_has_word_end,nuc_is_new_word,tot_syls,ana_syls,tot_feet,cur_foot,foot_syls,wrd_end_syl,acc_phon,phr_phon,init_phon,fin_phon,v_text,phr_end_t,ana_end_t,foot_start_t,foot_end_t,stress_end_t,wrd_fin_syl_start_t,wrd_end_t,v_onset_t,v_offset_t,s_t,e_t,l_t,h_t,l_syl_start_t,l_syl_end_t,h_syl_start_t,h_syl_end_t,v_grand_mean_t,l_grand_mean_t,h_grand_mean_t,s_grand_mean_t,e_grand_mean_t,v_syl,l_syl,h_syl,l_syl_ratio,h_syl_ratio,s_f0,e_f0,v_onset_f0,l_f0,h_f0,lh_slope,lh_slope_z,lh_mean_f0,lh_med_f0,utt_mean_f0,utt_slope,utt_slope_z,spkr_f0_mean,spkr_f0_SD,location
F12_A0131_2,F12,F,A0131,2,VAL'S VALuables,013,A0131_013,NA,NA,0,1,4,0,2,2,3,3,L*H,% L*H L*H %,%,%,V2,1256,0,424,1256,655,746,1256,495,596,43,961,537,922,424,655,746,1256,423,463,782,36,811,2,2,4,0.49,0.35,88.97,91.88,86.34,85.67,92.10,19.281,8.713,89.45,90.00,89.00,3.056,1.381,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0131_3,F12,F,A0131,3,VAL'S VALuables,013,A0131_013,NA,NA,0,1,4,0,2,1,1,1,L*H,% L*H L*H %,%,%,V1,1258,0,0,438,438,-0.3,438,51,229,41,970,169,309,0,438,0,438,41,137,251,33,812,1,1,1,0.39,0.71,89.53,92.81,89.51,88.67,90.38,15.329,6.927,89.60,89.67,89.21,2.083,0.941,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0131_3,F12,F,A0131,3,VAL'S VALuables,013,A0131_013,NA,NA,0,1,4,0,2,2,3,3,L*H,% L*H L*H %,%,%,V2,1258,0,438,1258,676,758,1258,519,610,41,970,596,932,438,676,758,1258,431,501,783,33,812,2,2,4,0.66,0.35,89.53,92.81,87.11,85.71,92.68,25.267,11.418,89.56,90.30,89.21,2.083,0.941,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0131_4,F12,F,A0131,4,VAL'S VALuables,013,A0131_013,NA,NA,0,1,4,0,2,1,1,1,L*H,% L*H L*H %,%,%,V1,1258,0,0,424,424,0.2,424,93,258,71,948,168,269,0,424,0,424,78,141,226,60,803,1,1,1,0.40,0.63,88.51,92.35,88.58,88.45,90.39,22.939,10.365,89.60,89.76,89.30,3.829,1.73,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0131_4,F12,F,A0131,4,VAL'S VALuables,013,A0131_013,NA,NA,0,1,4,0,2,2,3,3,L*H,% L*H L*H %,%,%,V2,1258,0,424,1258,673,742,1258,499,604,71,948,606,841,424,673,742,1258,422,516,724,60,803,2,2,4,0.73,0.19,88.51,92.35,87.08,86.18,93.16,30.743,13.892,89.87,89.96,89.30,3.829,1.73,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0131_5,F12,F,A0131,5,VAL'S VALuables,013,A0131_013,NA,NA,0,1,4,0,2,1,1,1,L*H,% L*H L*H %,%,%,V1,1269,0,0,445,445,0.5,445,43,225,23,972,86,263,0,445,0,445,34,69,210,18,808,1,1,1,0.19,0.59,88.35,94.08,88.54,88.67,90.90,14.684,6.635,89.59,89.42,89.52,3.481,1.573,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0131_5,F12,F,A0131,5,VAL'S VALuables,013,A0131_013,NA,NA,0,1,4,0,2,2,3,3,L*H,% L*H L*H %,%,%,V2,1269,0,445,1269,693,762,1269,514,629,23,972,553,934,445,693,762,1269,417,451,780,18,808,2,2,4,0.44,0.34,88.35,94.08,86.37,85.46,94.06,26.497,11.973,89.87,89.85,89.52,3.481,1.573,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_1,F12,F,A0221,1,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,1,2,1,L*H,% L*H L*H %,%,%,V1,1059,0,0,513,349,0.01,349,45,183,45,875,109,365,0,349,349,513,43,105,348,43,772,1,1,2,0.31,0.10,86.56,87.16,86.56,86.84,89.50,11.448,5.173,88.27,88.34,86.83,-2.609,-1.179,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_1,F12,F,A0221,1,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1059,0,513,1059,780,780,1059,593,720,45,875,619,825,513,780,780,1059,536,559,737,43,772,3,3,4,0.40,0.16,86.56,87.16,83.91,83.38,88.75,30.669,13.859,85.48,84.59,86.83,-2.609,-1.179,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_2,F12,F,A0221,2,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,1,2,1,L*H,% L*H L*H %,%,%,V1,1094,0,0,552,388,-0.4,388,44,202,39,916,110,410,0,388,388,552,38,95,353,34,775,1,1,2,0.28,0.13,86.04,87.19,86.04,86.04,88.33,9.432,4.262,87.43,87.60,86.53,-0.887,-0.401,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_2,F12,F,A0221,2,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1094,0,552,1094,818,818,1094,644,758,39,916,730,857,552,818,818,1094,547,625,733,34,775,3,3,4,0.67,0.14,86.04,87.19,84.51,84.42,88.52,39.99,18.07,86.26,86.03,86.53,-0.887,-0.401,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_3,F12,F,A0221,3,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,1,2,1,L*H,% L*H L*H %,%,%,V1,1077,0,0,553,394,-0.04,394,46,207,26,896,177,409,0,394,394,553,39,151,348,22,771,1,1,2,0.45,0.09,86.88,88.87,86.96,86.38,88.53,11.16,5.043,87.74,87.88,86.90,-0.595,-0.269,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_3,F12,F,A0221,3,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1077,0,553,1077,804,804,1077,624,735,26,896,681,867,553,804,804,1077,531,586,750,22,771,3,3,4,0.51,0.23,86.88,88.87,85.37,84.88,88.91,28.5,12.879,86.17,85.44,86.90,-0.595,-0.269,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_4,F12,F,A0221,4,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,1,2,1,L*H,%L L*H L*H %,%L,%,V1,1005,0,0,513,370,0.4,370,40,188,28,834,134,237,0,370,0,370,36,122,215,25,764,1,1,1,0.36,0.64,87.74,88.15,87.95,88.68,90.45,20.891,9.44,89.49,89.44,87.52,-4.928,-2.227,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_4,F12,F,A0221,4,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,2,2,2,L*H,%L L*H L*H %,%L,%,V2,1005,0,513,1005,761,761,1005,591,704,28,834,668,802,513,761,761,1005,539,614,738,25,764,3,3,4,0.63,0.17,87.74,88.15,85.03,83.98,88.58,42.326,19.126,86.19,86.09,87.52,-4.928,-2.227,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_5,F12,F,A0221,5,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,1,2,1,L*H,% L*H L*H %,%,%,V1,1059,0,0,547,381,0.1,381,42,180,30,919,101,258,0,381,0,381,37,89,228,26,787,1,1,1,0.27,0.68,87.96,86.83,88.16,88.24,91.00,21.636,9.777,89.60,89.58,87.21,-5.101,-2.305,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0221_5,F12,F,A0221,5,VAL'S is VALid,022,A0221_022,NA,is,0,1,4,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1059,0,547,1059,818,818,1059,632,744,30,919,699,851,547,818,818,1059,539,599,732,26,787,3,3,4,0.56,0.14,87.96,86.83,84.59,83.96,87.89,32.903,14.868,85.78,85.65,87.21,-5.101,-2.305,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_1,F12,F,A0321,1,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,1,3,1,L*H,% L*H L*H %,%,%,V1,1138,0,0,664,348,-0.3,348,38,184,23,972,132,363,0,348,348,510,37,128,350,22,883,1,1,2,0.38,0.09,86.68,88.82,86.46,85.81,90.41,21.907,9.899,87.85,87.66,87.01,-1.421,-0.642,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_1,F12,F,A0321,1,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1138,0,664,1138,886,886,1138,690,829,23,972,773,953,664,886,886,1138,607,695,868,22,883,4,4,5,0.49,0.27,86.68,88.82,85.65,83.83,88.74,30.256,13.672,85.83,85.48,87.01,-1.421,-0.642,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_2,F12,F,A0321,2,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,1,3,1,L*H,% L*H L*H %,%,%,V1,1193,0,0,664,414,-0.1,414,45,220,34,1019,157,427,0,414,414,572,37,128,349,28,880,1,1,2,0.38,0.08,88.53,88.20,88.46,87.06,89.90,12.246,5.534,88.50,88.73,87.54,-2.237,-1.011,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_2,F12,F,A0321,2,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1193,0,664,1193,934,934,1193,743,868,34,1019,820,989,664,934,934,1193,648,715,857,28,880,4,4,5,0.58,0.21,88.53,88.20,85.60,85.07,88.61,25.86,11.686,86.52,86.15,87.54,-2.237,-1.011,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_3,F12,F,A0321,3,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,1,3,1,L*H,% L*H L*H %,%,%,V1,1240,0,0,689,412,0.4,412,24,198,24,1025,149,419,0,412,412,550,20,122,344,20,878,1,1,2,0.36,0.05,88.35,89.33,88.35,87.18,89.76,10.366,4.684,88.87,89.34,87.74,-1.871,-0.846,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_3,F12,F,A0321,3,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1240,0,689,1240,925,925,1240,726,849,24,1025,806,1000,689,925,925,1240,617,696,862,20,878,4,4,5,0.50,0.24,88.35,89.33,86.09,85.11,89.07,23.462,10.602,86.88,86.64,87.74,-1.871,-0.846,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_4,F12,F,A0321,4,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,1,3,1,L*H,% L*H L*H %,%,%,V1,1204,0,0,714,410,0.5,410,107,229,16,1023,219,443,0,410,410,576,88,181,363,13,881,1,1,2,0.53,0.20,86.19,89.50,86.55,85.87,89.05,16.967,7.667,87.27,87.18,87.12,0.757,0.342,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_4,F12,F,A0321,4,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1204,0,714,1204,934,934,1204,751,869,16,1023,848,1005,714,934,934,1204,619,723,867,13,881,4,4,5,0.61,0.26,86.19,89.50,86.55,85.15,89.34,31.053,14.032,87.12,87.02,87.12,0.757,0.342,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_6,F12,F,A0321,6,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,1,3,1,L*H,% L*H L*H %,%,%,V1,1121,0,0,652,367,0.3,367,41,222,27,972,172,380,0,367,367,510,38,158,350,25,892,1,1,2,0.47,0.09,88.52,88.37,88.50,87.07,89.39,12.536,5.665,88.24,88.25,87.58,-2.099,-0.948,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0321_6,F12,F,A0321,6,VAL'S is inVALid,032,A0321_032,NA,is in-,0,0,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1121,0,652,1121,878,878,1121,680,804,27,972,767,943,652,878,878,1121,609,699,868,25,892,4,4,5,0.51,0.27,88.52,88.37,86.46,84.94,88.54,23.478,10.609,86.43,86.17,87.58,-2.099,-0.948,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_1,F12,F,A0423,1,VALerie's is VALid,032,A0423_032,NA,erie's is,0,1,5,0,2,1,3,2,L*H,% L*H L*H %,%,%,V1,1179,0,0,668,251,251,526,87,204,4,996,183,407,0,251,251,526,78,164,358,4,876,1,1,2,0.73,0.57,89.70,92.72,89.68,88.59,91.93,18.367,8.299,90.36,90.39,89.52,-2.057,-0.929,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_1,F12,F,A0423,1,VALerie's is VALid,032,A0423_032,NA,erie's is,0,1,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1179,0,668,1179,914,914,1179,729,843,4,996,839,984,668,914,914,1179,643,745,867,4,876,4,4,5,0.70,0.26,89.70,92.72,87.33,84.96,92.67,63.87,28.861,88.42,88.18,89.52,-2.057,-0.929,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_2,F12,F,A0423,2,VALerie's is VALid,042,A0423_042,NA,erie's is,0,1,6,0,2,1,4,3,L*H,% L*H L*H %,%,%,V1,1263,0,0,701,286,330,573,109,208,2,1044,226,453,0,286,330,573,80,166,362,1,888,1,1,3,0.79,0.51,88.93,94.44,88.91,87.69,92.63,24.713,11.167,90.20,90.25,89.54,-0.08,-0.036,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_2,F12,F,A0423,2,VALerie's is VALid,042,A0423_042,NA,erie's is,0,1,6,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1263,0,701,1263,954,954,1263,776,887,2,1044,864,1027,701,954,954,1263,658,742,877,1,888,5,5,6,0.64,0.24,88.93,94.44,86.58,85.15,94.32,66.199,29.914,89.07,88.82,89.54,-0.08,-0.036,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_3,F12,F,A0423,3,VALerie's is VALid,032,A0423_032,NA,erie's is,0,1,5,0,2,1,3,2,L*H,% L*H L*H %,%,%,V1,1291,0,0,745,296,296,610,106,217,5,1127,215,491,0,296,296,610,81,163,370,4,899,1,1,2,0.73,0.62,88.27,91.13,88.81,88.15,92.85,20.377,9.208,90.62,90.91,89.04,-1.251,-0.565,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_3,F12,F,A0423,3,VALerie's is VALid,032,A0423_032,NA,erie's is,0,1,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1291,0,745,1291,1004,1004,1291,818,935,5,1127,885,1081,745,1004,1004,1291,651,710,867,4,899,4,4,5,0.54,0.27,88.27,91.13,86.36,85.36,91.74,40.682,18.383,87.82,87.40,89.04,-1.251,-0.565,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_4,F12,F,A0423,4,VALerie's is VALid,042,A0423_042,NA,erie's is,0,1,6,0,2,1,4,3,L*H,% L*H L*H %,%,%,V1,1235,0,0,703,291,326,568,105,214,0,1045,212,453,0,291,326,568,76,153,366,0,894,1,1,3,0.73,0.52,87.83,93.00,87.45,87.20,91.93,22.357,10.103,89.56,89.51,88.58,1.178,0.532,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_4,F12,F,A0423,4,VALerie's is VALid,042,A0423_042,NA,erie's is,0,1,6,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1235,0,703,1235,956,956,1235,777,888,0,1045,864,1027,703,956,956,1235,657,740,880,0,894,5,5,6,0.64,0.25,87.83,93.00,86.70,85.65,93.05,52.733,23.829,88.97,88.75,88.58,1.178,0.532,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_5,F12,F,A0423,5,VALerie's is VALid,032,A0423_032,NA,erie's is,0,1,5,0,2,1,3,2,L*H,% L*H L*H L%,%,L%,V1,1147,0,0,613,196,196,483,32,148,12,934,150,355,0,196,196,483,37,172,355,14,866,1,1,2,0.77,0.55,88.28,87.62,88.14,85.46,90.42,28.564,12.907,88.33,88.75,87.93,0.27,0.122,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_5,F12,F,A0423,5,VALerie's is VALid,032,A0423_032,NA,erie's is,0,1,5,0,2,2,2,2,L*H,% L*H L*H L%,%,L%,V2,1147,0,613,1147,858,858,1147,672,790,12,934,757,881,613,858,858,1147,642,720,830,14,866,4,4,5,0.59,0.08,88.28,87.62,86.20,84.37,91.58,73.209,33.082,87.87,87.84,87.93,0.27,0.122,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_6,F12,F,A0423,6,VALerie's is VALid,042,A0423_042,NA,erie's is,0,1,6,0,2,1,4,3,L*H,% L*H L*H L%,%,L%,V1,1218,0,0,689,282,313,563,121,221,6,1032,231,421,0,282,313,563,90,172,347,4,893,1,1,3,0.82,0.43,87.87,86.58,88.56,87.81,91.68,22.954,10.372,90.24,90.56,88.08,-1.962,-0.887,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A0423_6,F12,F,A0423,6,VALerie's is VALid,042,A0423_042,NA,erie's is,0,1,6,0,2,2,2,2,L*H,% L*H L*H L%,%,L%,V2,1218,0,689,1218,947,947,1218,765,882,6,1032,815,964,689,947,947,1218,658,705,841,4,893,5,5,6,0.49,0.06,87.87,86.58,85.68,85.03,90.30,44.219,19.982,87.26,86.94,88.08,-1.962,-0.887,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_3,F12,F,A1111,3,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,L*H,% L*H L*H L%,%,L%,V1,853,145,145,382,382,145,382,207,382,23,816,276,355,145,382,145,382,156,210,272,17,670,2,2,2,0.55,0.89,87.94,81.27,89.35,90.02,92.16,29.918,13.519,91.15,91.13,87.74,-7.98,-3.606,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_3,F12,F,A1111,3,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,% L*H L*H L%,%,L%,V2,853,145,382,853,853,382,853,479,671,23,816,558,692,382,853,382,853,377,446,562,17,670,3,3,3,0.37,0.66,87.94,81.27,87.77,84.95,87.66,22.982,10.385,85.95,85.60,87.74,-7.98,-3.606,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_4,F12,F,A1111,4,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,L*H,% L*H L*H L%,%,L%,V1,870,122,122,399,399,122,399,199,399,20,834,237,368,122,399,122,399,159,184,272,18,671,2,2,2,0.42,0.89,87.89,82.06,89.01,89.16,92.05,26.784,12.103,90.60,90.57,87.71,-7.289,-3.294,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_4,F12,F,A1111,4,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,% L*H L*H L%,%,L%,V2,870,122,399,870,870,399,870,508,712,20,834,573,725,399,870,399,870,388,444,576,18,671,3,3,3,0.37,0.69,87.89,82.06,86.88,84.48,87.81,23.508,10.623,85.71,85.32,87.71,-7.289,-3.294,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_5,F12,F,A1111,5,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,L*H,% L*H L*H L%,%,L%,V1,779,112,112,323,323,112,323,181,323,15,744,134,304,112,323,112,323,168,126,276,14,671,2,2,2,0.10,0.91,86.86,82.88,88.35,87.65,91.06,21.967,9.926,89.17,89.03,87.22,-6.664,-3.011,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_5,F12,F,A1111,5,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,% L*H L*H L%,%,L%,V2,779,112,323,779,779,323,779,434,605,15,744,496,637,323,779,323,779,393,448,575,14,671,3,3,3,0.38,0.69,86.86,82.88,86.93,84.30,86.35,17.316,7.825,85.29,85.25,87.22,-6.664,-3.011,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_6,F12,F,A1111,6,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,L*H,%L L*H L*H L%,%L,L%,V1,808,131,131,343,343,131,343,201,343,27,764,159,330,131,343,131,343,168,132,282,22,663,2,2,2,0.13,0.94,86.95,83.49,88.85,88.40,91.47,19.886,8.986,89.69,89.34,87.37,-7.082,-3.2,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_6,F12,F,A1111,6,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,%L L*H L*H L%,%L,L%,V2,808,131,343,808,808,343,808,454,594,27,764,528,676,343,808,343,808,391,456,586,22,663,3,3,3,0.40,0.72,86.95,83.49,86.83,83.17,87.27,32.698,14.775,85.22,85.13,87.37,-7.082,-3.2,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_7,F12,F,A1111,7,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,L*H,%L L*H L*H %,%L,%,V1,811,115,115,324,324,115,324,177,324,0,753,149,351,115,324,127,339,162,137,282,0,653,2,2,2,0.16,0.94,87.02,85.28,88.19,87.83,91.14,18.442,8.334,89.46,89.26,87.29,-5.234,-2.365,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
F12_A1111_7,F12,F,A1111,7,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,%L L*H L*H %,%L,%,V2,811,115,324,811,811,324,811,437,587,0,753,516,677,324,811,324,811,388,454,589,0,653,3,3,3,0.39,0.72,87.02,85.28,87.09,82.97,87.47,30.744,13.893,84.81,84.48,87.29,-5.234,-2.365,88.235,2.213,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/F12/alignment and H_Placement/
